drg;name;AnzahlBA;mwVwd;vwdStd;AnzKLBA;AntKLBA;AnzLLBA;AntLLBA
I77Z;Mäßig schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk;280;3,8571;3,9141;100;0,3571;14;0,05
I78Z;Leichte bis moderate Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk;108;1,9907;1,9646;70;0,6481;3;0,0278
I79Z;Fibromyalgie;25;5,84;5,8997;6;0,24;1;0,04
I95Z;Implantation einer Tumorendoprothese oder Knochentotalersatz am Femur;2;7,00;1,4142;0;0,00;0;0,00
I96Z;Frührehabilitation mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mehr als 20 Tage;0;0,00;NULL;0;0,00;0;0,00
I97Z;Rheumatologische Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;0;0,00;NULL;0;0,00;0;0,00
I98Z;Komplexe Vakuumbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;26;37,5385;24,4904;0;0,00;4;0,1538
J01Z;Gewebetransplantation mit mikrovaskulärer Anastomosierung bei bösartiger Neubildung an Haut, Unterhaut und Mamma;118;7,2203;1,9398;0;0,00;0;0,00
J02A;Hauttransplantation oder Lappenplastik an der unteren Extr. bei Ulkus od. Infektion / Entzündung od. ausgedehnte Lymphad. od. Gewebetranspl. mit mikrovask. Anastomos., mit äuß. schw. CC bei Para- / Tetraplegie od. mit kompl. Eingr.;6;20,6667;17,002;2;0,3333;0;0,00
J02B;Hauttranspl. od. Lappenpl. an d. unt. Extr. b. Ulkus/Infekt./Entz. od. ausged. Lymphad. od. Gewebetranspl. m. mikrovask. Anastomos., m. äuß. schw. CC auß. b. Para- / Tetrapl., oh. kompl. Eingr. od. oh. äuß. schw. CC, m. kompl. Eingr.;43;24,3488;18,1474;6;0,1395;12;0,2791
J02C;Hauttransplantation oder Lappenplastik an der unteren Extremität bei Ulkus oder Infektion / Entzündung oder ausgedehnte Lymphadenektomie, ohne äußerst schwere CC, ohne komplexen Eingriff;116;13,8276;11,3684;30;0,2586;11;0,0948
J03Z;Eingriffe an der Haut der unteren Extremität bei Ulkus oder Infektion / Entzündung;78;10,6923;8,5331;15;0,1923;7;0,0897
J04Z;Eingriffe an der Haut der unteren Extremität außer bei Ulkus oder Infektion / Entzündung;142;4,4577;3,5142;22;0,1549;4;0,0282
J06Z;Mastektomie mit Prothesenimplantation und plastischer Operation bei bösartiger Neubildung;117;5,3162;2,4867;0;0,00;1;0,0085
J07A;Kleine Eingriffe an der Mamma mit axillärer Lymphknotenexzision oder äußerst schweren oder schweren CC bei bösartiger Neubildung, mit beidseitigem Eingriff;82;4,8659;2,9429;3;0,0366;3;0,0366
J07B;Kleine Eingriffe an der Mamma mit axillärer Lymphknotenexzision oder äußerst schweren oder schweren CC bei bösartiger Neubildung, ohne beidseitigen Eingriff;1421;4,2604;2,1808;35;0,0246;69;0,0486
J08A;Andere Hauttransplantation oder Debridement mit kompl. Diagnose oder mit Eingr. an Kopf u. Hals od. äußerst schw. CC, mit kompl. Proz. od. Eingr. an d. Haut der unt. Extremität b. Ulkus od. Infekt. / Entzünd. b. Para- / Tetrapl., mit äußerst schw. CC;8;11,625;16,4659;5;0,625;1;0,125
J08B;Andere Hauttransplantation oder Debridement ohne komplexe Prozedur, mit bestimmtem Eingriff an Haut, Unterhaut und Mamma, mit äußerst schweren CC;40;17,65;12,8114;8;0,20;4;0,10
J08C;Andere Hauttransplantation oder Debridement ohne komplexe Prozedur, mit komplexer Diagnose oder mit Eingriff an Kopf und Hals, ohne bestimmten Eingriff an Haut, Unterhaut und Mamma oder ohne äußerst schwere CC;81;2,963;2,9174;29;0,358;1;0,0123
J09A;Eingriffe bei Sinus pilonidalis und perianal, Alter < 16 Jahre;62;1,9516;1,1225;29;0,4677;0;0,00
J09B;Eingriffe bei Sinus pilonidalis und perianal, Alter > 15 Jahre;1608;2,204;1,4578;642;0,3993;48;0,0299
J10A;Plastische Operationen an Haut, Unterhaut und Mamma bei bösartiger Neubildung;292;2,4384;2,141;131;0,4486;2;0,0068
J10B;Plastische Operationen an Haut, Unterhaut und Mamma außer bei bösartiger Neubildung;234;2,7479;3,3109;112;0,4786;13;0,0556
J11A;Andere Eingriffe an Haut, Unterhaut und Mamma mit bestimmtem Eingriff bei komplizierender Diagnose oder bei Para- / Tetraplegie oder selektive Embolisation bei Hämangiom;16;11,375;7,2652;1;0,0625;0;0,00
J11B;Andere Eingriffe an Haut, Unterhaut und Mamma ohne bestimmten Eingriff bei komplizierender Diagnose, außer bei Para- / Tetraplegie, ohne selektive Embolisation bei Hämangiom, mit mäßig komplexer Prozedur oder komplexer Diagnose;608;3,1217;4,0448;272;0,4474;20;0,0329
J11C;Andere Eingriffe an Haut, Unterhaut und Mamma ohne komplizierende Diagnose, außer bei Para- / Tetraplegie, ohne selektive Embolisation bei Hämangiom, ohne mäßig komplexe Prozedur, ohne komplexe Diagnose;1354;2,2555;2,3348;731;0,5399;39;0,0288
J14A;Plastische Rekonstruktion der Mamma bei bösart. Neubild. mit aufwändiger Rekonstr. oder beidseit. Mastektomie bei bösart. Neubild. oder Strahlenther. mit operat. Proz. bei Krankh. und Störungen an Haut, Unterhaut und Mamma, mit beidseit. Prothesenimpl.;107;6,9533;3,1123;2;0,0187;1;0,0093
J14B;Plastische Rekonstruktion der Mamma bei bösartiger Neubildung ohne aufwändige Rekonstruktion;8;3,625;2,0659;1;0,125;0;0,00
J16Z;Beidseitige Mastektomie bei bösartiger Neubildung oder Strahlentherapie mit operativer Prozedur bei Krankheiten und Störungen an Haut, Unterhaut und Mamma, ohne beidseitige Prothesenimplantation;158;5,3797;3,6163;1;0,0063;7;0,0443
J17Z;Strahlentherapie bei Krankheiten und Störungen an Haut, Unterhaut und Mamma, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;25;23,52;14,254;3;0,12;3;0,12
J18Z;Andere Strahlentherapie bei Krankheiten und Störungen an Haut, Unterhaut und Mamma, mehr als ein Belegungstag;11;10,00;5,8652;1;0,0909;1;0,0909
J21Z;Andere Hauttransplantation oder Debridement mit Lymphknotenexzision oder schweren CC;134;6,2239;5,6776;34;0,2537;5;0,0373
J22A;Andere Hauttransplantation oder Debridement ohne komplexen Eingriff, ohne komplexe Diagnose, ohne äußerst schwere oder schwere CC, mit Weichteildeckung;587;4,385;3,0218;78;0,1329;29;0,0494
J22B;Andere Hauttransplantation oder Debridement ohne komplexen Eingriff, ohne komplexe Diagnose, ohne äußerst schwere oder schwere CC, ohne Weichteildeckung;1645;3,3647;3,8136;483;0,2936;51;0,031
J23Z;Große Eingriffe an der Mamma bei bösartiger Neubildung ohne komplexen Eingriff, ohne bestimmten Eingriff an den weiblichen Geschlechtsorganen bei bösartiger Neubildung;1339;5,3547;3,2654;28;0,0209;47;0,0351
J24A;Eingriffe an der Mamma außer bei bösartiger Neubildung mit ausgedehntem Eingriff, mit Prothesenimplantation oder bestimmter Mammareduktionsplastik;264;3,4394;1,8734;22;0,0833;5;0,0189
J24B;Eingriffe an der Mamma außer bei bösartiger Neubildung mit ausgedehntem Eingriff, ohne Prothesenimplantation, ohne bestimmte Mammareduktionsplastik;375;3,4667;1,9022;35;0,0933;6;0,016
J24C;Eingriffe an der Mamma außer bei bösartiger Neubildung ohne ausgedehnten Eingriff, mit komplexem Eingriff;197;2,6497;1,9728;53;0,269;6;0,0305
J24D;Eingriffe an der Mamma außer bei bösartiger Neubildung ohne ausgedehnten Eingriff, ohne komplexen Eingriff;1134;2,03;1,6204;569;0,5018;36;0,0317
J25Z;Kleine Eingriffe an der Mamma bei bösartiger Neubildung ohne äußerst schwere oder schwere CC;1156;2,526;1,6357;330;0,2855;35;0,0303
J26Z;Plastische Rekonstruktion der Mamma mit komplexer Hauttransplantation oder große Eingriffe an der Mamma bei bösartiger Neubildung mit komplexem Eingriff oder bestimmtem Eingriff an den weiblichen Geschlechtsorganen bei bösartiger Neubildung;4;8,00;4,2426;0;0,00;0;0,00
J35Z;Komplexe Vakuumbehandlung bei Krankheiten und Störungen an Haut, Unterhaut und Mamma;19;24,9474;12,4743;0;0,00;1;0,0526
J44Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an Haut, Unterhaut und Mamma;0;0,00;NULL;0;0,00;0;0,00
J61A;Schwere Erkrankungen der Haut, mehr als ein Belegungstag, Alter > 17 Jahre oder mit komplexer Diagnose, mit äußerst schweren CC oder Hautulkus bei Para- / Tetraplegie oder hochkomplexe Diagnose;15;9,1333;3,9797;3;0,20;0;0,00
J61B;Schwere Erkrankungen der Haut, mehr als ein Belegungstag, Alter > 17 Jahre, ohne äußerst schwere CC, ohne hochkomplexe Diagnose;363;9,9256;3,4155;5;0,0138;3;0,0083
J61C;Schwere Erkrankungen der Haut, mehr als ein Belegungstag, Alter < 18 Jahre, ohne hochkomplexe Diagnose oder mäßig schwere Hauterkrankungen, mehr als ein Belegungstag;1022;8,4286;4,0308;35;0,0342;30;0,0294
J62A;Bösartige Neubildungen der Mamma, mehr als ein Belegungstag, mit äußerst schweren CC;35;11,20;5,9201;7;0,20;0;0,00
J62B;Bösartige Neubildungen der Mamma, ein Belegungstag oder ohne äußerst schwere CC;439;4,3417;4,0569;132;0,3007;28;0,0638
J64A;Infektion / Entzündung der Haut und Unterhaut oder Hautulkus mit äußerst schweren CC;26;10,8846;5,2561;1;0,0385;0;0,00
J64B;Infektion / Entzündung der Haut und Unterhaut oder Hautulkus ohne äußerst schwere CC;1778;6,0129;4,3161;131;0,0737;160;0,09
J65Z;Verletzung der Haut, Unterhaut und Mamma;996;2,7369;2,9016;468;0,4699;54;0,0542
J67Z;Erkrankungen der Mamma außer bösartige Neubildung oder leichte bis moderate Hauterkrankungen;438;4,4817;3,3036;55;0,1256;30;0,0685
J68A;Erkrankungen der Haut, ein Belegungstag, mit komplexer Diagnose;25;1,00;0,00;0;0,00;0;0,00
J68B;Erkrankungen der Haut, ein Belegungstag, ohne komplexe Diagnose;213;1,00;0,00;0;0,00;0;0,00
J77Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen an Haut, Unterhaut und Mamma;17;12,8824;7,2447;0;0,00;1;0,0588
K01Z;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Frührehabilitation oder geriatrischer frührehabilitativer Komplexbehandlung;0;0,00;NULL;0;0,00;0;0,00
K03A;Eingriffe an der Nebenniere bei bösartiger Neubildung oder Eingriff an der Hypophyse, Alter < 18 Jahre;0;0,00;NULL;0;0,00;0;0,00
K03B;Eingriffe an der Nebenniere bei bösartiger Neubildung oder Eingriff an der Hypophyse, Alter > 17 Jahre;3;6,6667;4,0415;0;0,00;0;0,00
K04A;Große Eingriffe bei Adipositas mit komplexem Eingriff;0;0,00;NULL;0;0,00;0;0,00
K04B;Große Eingriffe bei Adipositas ohne komplexen Eingriff;0;0,00;NULL;0;0,00;0;0,00
K06A;Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus bei bösartiger Neubildung mit äußerst schweren CC oder Parathyreoidektomie oder äußerst schwere oder schwere CC, mit Thyreoidektomie durch Sternotomie;0;0,00;NULL;0;0,00;0;0,00
K06B;Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus ohne äußerst schwere CC, bei bösartiger Neubildung;82;3,4878;0,946;2;0,0244;0;0,00
K06C;Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, mit Parathyreoidektomie oder äuß. schw. oder schw. CC, ohne Thyreoidektomie durch Sternotomie, außer bei bösartiger Neubildung;305;3,1148;1,2421;30;0,0984;2;0,0066
K06D;Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, außer bei bösartiger Neubildung, ohne Parathyreoidektomie, ohne äußerst schwere oder schwere CC;1065;3,1643;1,1618;36;0,0338;7;0,0066
K07Z;Andere Eingriffe bei Adipositas;91;5,1868;3,19;3;0,033;3;0,033
K09A;Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten mit hochkomplexem Eingriff oder mit bestimmtem Eingriff und Alter < 7 Jahre oder äußerst schwere CC;2;12,50;7,7782;0;0,00;0;0,00
K09B;Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, ohne hochkomplexen Eingriff, ohne bestimmten Eingriff, mit komplexem Eingriff;23;4,087;4,0104;12;0,5217;0;0,00
K09C;Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, ohne hochkomplexen Eingriff, ohne bestimmten Eingriff, ohne komplexen Eingriff;16;4,00;2,6331;2;0,125;1;0,0625
K14Z;Eingriffe an der Nebenniere außer bei bösartiger Neubildung und ausgedehnte Lymphadenektomie;19;5,4211;3,3219;0;0,00;1;0,0526
K15A;Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, außer Radiojodtherapie;10;6,10;1,5239;0;0,00;0;0,00
K15B;Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit hochkomplexer Radiojodtherapie;162;3,5741;1,3867;0;0,00;11;0,0679
K15C;Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit mäßig komplexer Radiojodtherapie;342;4,5234;2,4311;0;0,00;17;0,0497
K15D;Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit anderer Radiojodtherapie;1617;3,3754;1,5117;0;0,00;76;0,047
K25Z;Komplexbehandlung bei multiresistenten Erregern mit OR-Prozedur bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;12;22,1667;9,466;0;0,00;0;0,00
K33Z;Mehrzeitige komplexe OR-Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;3;28,6667;13,2791;0;0,00;1;0,3333
K38Z;Hämophagozytäre Erkrankungen;0;0,00;NULL;0;0,00;0;0,00
K43Z;Frührehabilitation bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;0;0,00;NULL;0;0,00;0;0,00
K44Z;Geriatrische frührehabilitative Komplexbehandlung bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;0;0,00;NULL;0;0,00;0;0,00
K60A;Diabetes mellitus und schwere Ernährungsstörungen, Alter < 16 Jahre, mit multimodaler Komplexbehandlung bei Diabetes mellitus;0;0,00;NULL;0;0,00;0;0,00
K60B;Diabetes mellitus mit äußerst schweren CC oder schwere Ernährungsstörungen, ohne multimodale Komplexbehandlung bei Diabetes mellitus;24;13,5833;6,8329;0;0,00;2;0,0833
K60C;Diabetes mellitus ohne äußerst schwere CC, Alter < 11 Jahre oder Alter < 16 Jahre mit schweren CC oder multiplen Komplikationen oder Ketoazidose, ohne multimodale Komplexbehandlung bei Diabetes mellitus;7;1,8571;0,8997;3;0,4286;0;0,00
K60D;Diabetes mellitus mit schweren CC oder mit multiplen Komplikationen oder Ketoazidose, Alter > 15 Jahre;658;8,3921;5,1773;35;0,0532;35;0,0532
K60E;Diabetes mellitus, Alter > 10 Jahre, ohne äußerst schwere oder schwere CC, ohne multiple Komplikationen, ohne Ketoazidose, ohne multimodale Komplexbehandlung bei Diabetes mellitus;1185;6,0591;3,2047;66;0,0557;39;0,0329
K62A;Verschiedene Stoffwechselerkrankungen bei Para- / Tetraplegie oder mit komplizierender Diagnose oder endoskopischer Einlage eines Magenballons oder äußerst schweren CC;79;11,962;7,6132;7;0,0886;10;0,1266
K62B;Verschiedene Stoffwechselerkrankungen außer bei Para- / Tetraplegie, ohne komplizierende Diagnose, ohne endoskopische Einlage eines Magenballons, ohne äußerst schwere CC;1305;5,7923;3,7614;159;0,1218;65;0,0498
K63A;Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter < 6 Jahre oder mit komplexer Diagnose;0;0,00;NULL;0;0,00;0;0,00
K63B;Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter > 5 Jahre, ohne komplexe Diagnose;13;6,6154;2,4337;0;0,00;0;0,00
K63C;Angeborene Stoffwechselstörungen, ein Belegungstag;4;1,00;0,00;0;0,00;0;0,00
K64A;Endokrinopathien, mit komplexer Diagnose und äußerst schweren CC;0;0,00;NULL;0;0,00;0;0,00
K64B;Endokrinopathien mit komplexer Diagnose oder äußerst schweren CC, Alter < 6 Jahre;0;0,00;NULL;0;0,00;0;0,00
K64C;Endokrinopathien mit komplexer Diagnose oder äußerst schweren CC, Alter > 5 Jahre oder mit bestimmter Diagnose;11;7,8182;6,274;2;0,1818;0;0,00
K64D;Endokrinopathien ohne komplexe Diagnose, ohne bestimmte Diagnose, ohne äußerst schwere CC;159;4,5157;4,1596;26;0,1635;7;0,044
K77Z;Komplexbehandlung bei multiresistenten Erregern bei endokrinen, Ernährungs- und Stoffwechselkrankheiten;15;13,7333;7,0556;0;0,00;2;0,1333
L02A;Operatives Einbringen eines Peritonealdialysekatheters, Alter < 10 Jahre oder Blasenrekonstruktion und kontinenter Pouch bei Neubildung mit Multiviszeraleingriff oder Verschluss einer Blasenekstrophie;5;22,00;4,1231;0;0,00;0;0,00
L02B;Operatives Einbringen eines Peritonealdialysekatheters, Alter > 9 Jahre mit akuter Niereninsuffizienz, oder mit chronischer Niereninsuffizienz mit Dialyse;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
L02C;Operatives Einbringen eines Peritonealdialysekatheters, Alter > 9 Jahre, ohne akute Niereninsuffizienz, ohne chronische Niereninsuffizienz mit Dialyse;3;5,6667;3,2146;0;0,00;0;0,00
L03Z;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff, ohne großen Eingriff am Darm;102;17,951;8,8232;3;0,0294;9;0,0882
L04A;Nieren-, Ureter- und große Harnblaseneingriffe außer bei Neubildung, ohne äußerst schwere CC, ohne Kombinationseingriff, Alter < 16 Jahre;41;6,0488;3,5983;0;0,00;2;0,0488
L04B;Nieren-, Ureter- und große Harnblaseneingriffe außer bei Neubildung, ohne äußerst schwere CC, ohne Kombinationseingriff, Alter > 15 Jahre;318;8,4906;4,6436;24;0,0755;9;0,0283
L05A;Transurethrale Prostataresektion mit äußerst schweren CC;30;10,90;5,9848;3;0,10;0;0,00
L05B;Transurethrale Prostataresektion ohne äußerst schwere CC;550;5,7564;3,0165;8;0,0145;63;0,1145
L06A;Kleine Eingriffe an der Harnblase mit äußerst schweren CC;116;9,4052;7,3425;17;0,1466;6;0,0517
L06B;Kleine Eingriffe an der Harnblase ohne äußerst schwere CC;3624;3,5077;2,985;922;0,2544;181;0,0499
L08A;Komplexe Eingriffe an der Urethra, Alter < 6 Jahre;23;4,8261;2,3287;0;0,00;0;0,00
L08B;Komplexe Eingriffe an der Urethra, Alter > 5 Jahre;65;4,9231;3,9183;8;0,1231;2;0,0308
L09A;Andere Eingriffe bei Erkr. der Harnorgane mit Anlage eines Dialyseshunts bei akuter Niereninsuff. od. bei chron. Niereninsuff. mit Dialyse od. auß. Anl. e. Dialyseshunts, m. Kalziphylaxie, kompl. OR-Proz. od. kompl. Eingr., Alter < 2 J. od. äuß. schw. CC;2;23,50;3,5355;0;0,00;0;0,00
L09B;Andere Eingriffe bei Erkrankungen der Harnorgane mit Anlage eines Dialyseshunts bei akuter Niereninsuffizienz od. bei chronischer Niereninsuff. mit Dialyse oder außer Anlage e. Dialyseshunts, m. Kalziphylaxie, Alter > 1 Jahr, ohne äußerst schwere CC;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
L09C;Andere Eingriffe bei Erkrankungen der Harnorgane außer Anlage eines Dialyseshunts, ohne Kalziphylaxie, Alter < 2 Jahre oder äußerst schw. CC, ohne kompl. OR-Prozedur, ohne kompl. Eingriff, Alter > 1 Jahr, ohne äuß. schw. CC, mit Schilddrüsenresektion;2;16,00;15,5563;0;0,00;0;0,00
L09D;Andere Eingriffe bei Erkrankungen der Harnorgane ohne Anlage eines Dialyseshunts bei akuter Niereninsuffizienz od. bei chronischer Niereninsuff. mit Dialyse, ohne Kalziphylaxie, ohne Schilddrüsenresektion;108;4,0926;4,0936;36;0,3333;2;0,0185
L10Z;Blasenrekonstruktion und kontinenter Pouch bei Neubildung ohne Multiviszeraleingriff oder Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff, mit großem Eingriff am Darm;33;22,303;8,3982;0;0,00;3;0,0909
L11Z;Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC;7;9,7143;3,6384;0;0,00;0;0,00
L12Z;Strahlentherapie bei Krankheiten und Störungen der Harnorgane, mehr als ein Belegungstag;29;15,5862;11,8909;5;0,1724;5;0,1724
L13A;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, mit CC;152;11,6842;5,8631;10;0,0658;15;0,0987
L13B;Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff, ohne CC;373;8,9651;3,8621;25;0,067;18;0,0483
L17A;Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter < 16 Jahre;46;1,6522;1,1199;29;0,6304;1;0,0217
L17B;Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter > 15 Jahre;2023;2,7444;2,1376;716;0,3539;100;0,0494
L18A;Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit äußerst schweren CC;61;10,2131;6,974;10;0,1639;0;0,00
L18B;Komplexe transurethrale, perkutan-transrenale u. and. retroperitoneale Eingr. oh. ESWL, ohne äuß. schw. CC od. transurethr. Eingr. außer Prostatares. u. kompl. Ureterorenoskopien, b. Para- / Tetrapl., m. äuß. schw. CC;608;5,6661;4,9203;101;0,1661;35;0,0576
L19Z;Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien mit extrakorporaler Stoßwellenlithotripsie (ESWL), ohne äußerst schwere CC oder perkutane Thermoablation der Niere;274;3,4562;2,0843;15;0,0547;5;0,0182
L20A;Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien, außer bei Para- / Tetraplegie oder andere Eingriffe an der Urethra bei Para- / Tetraplegie, mit äußerst schweren CC;149;9,1409;5,9434;17;0,1141;4;0,0268
